instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_type,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,weather_label
15235,2012-10-01,4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0.194,17,88,105,Hari Kerja,640,4,1,10,0,2,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,Fall,Cloudy
15236,2012-10-02,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0.194,1,30,31,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15237,2012-10-02,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045,0,11,11,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15238,2012-10-02,4,1,10,2,0,2,1,2,0.54,0.5152,0.77,0.1045,0,2,2,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15239,2012-10-02,4,1,10,3,0,2,1,2,0.54,0.5152,0.88,0.194,1,4,5,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15240,2012-10-02,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896,2,8,10,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15241,2012-10-02,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343,1,42,43,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15242,2012-10-02,4,1,10,6,0,2,1,3,0.58,0.5455,0.83,0.1045,3,176,179,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15243,2012-10-02,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,4,256,260,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15244,2012-10-02,4,1,10,8,0,2,1,3,0.6,0.5455,0.88,0.194,6,128,134,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15245,2012-10-02,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,3,83,86,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15246,2012-10-02,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,3,42,45,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15247,2012-10-02,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343,7,92,99,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15248,2012-10-02,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15249,2012-10-02,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,6,148,154,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15250,2012-10-02,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343,16,147,163,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15251,2012-10-02,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195,209,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15252,2012-10-02,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,46,328,374,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15253,2012-10-02,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,38,677,715,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15254,2012-10-02,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,48,639,687,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15255,2012-10-02,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0.194,27,368,395,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15256,2012-10-02,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,20,286,306,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15257,2012-10-02,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,24,265,289,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15258,2012-10-02,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,28,212,240,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15259,2012-10-02,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0.194,11,87,98,Hari Kerja,641,4,1,10,0,3,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,Fall,Light Rain/Snow
15260,2012-10-03,4,1,10,0,0,3,1,3,0.62,0.5455,0.94,0.194,5,47,52,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15261,2012-10-03,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0.194,3,16,19,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15262,2012-10-03,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0.194,2,7,9,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15263,2012-10-03,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0.194,0,7,7,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15264,2012-10-03,4,1,10,4,0,3,1,2,0.6,0.5,1.0,0.194,2,9,11,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15265,2012-10-03,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,2,32,34,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15266,2012-10-03,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,4,173,177,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15267,2012-10-03,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15268,2012-10-03,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15269,2012-10-03,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15270,2012-10-03,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15271,2012-10-03,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15272,2012-10-03,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15273,2012-10-03,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15274,2012-10-03,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15275,2012-10-03,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15276,2012-10-03,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0.194,42,436,478,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15277,2012-10-03,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0.194,84,833,917,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15278,2012-10-03,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0.194,54,756,810,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15279,2012-10-03,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.194,49,544,593,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15280,2012-10-03,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.194,48,449,497,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15281,2012-10-03,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0.194,14,195,209,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15282,2012-10-03,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0.194,9,232,241,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15283,2012-10-03,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0.194,21,199,220,Hari Kerja,642,4,1,10,0,4,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,Fall,Cloudy
15284,2012-10-04,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0.194,11,65,76,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15285,2012-10-04,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0.194,2,23,25,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15286,2012-10-04,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.194,3,10,13,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15287,2012-10-04,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0.194,5,6,11,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15288,2012-10-04,4,1,10,4,0,4,1,2,0.64,0.5758,0.89,0.194,0,10,10,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15289,2012-10-04,4,1,10,5,0,4,1,3,0.64,0.5758,0.89,0.1045,2,37,39,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15290,2012-10-04,4,1,10,6,0,4,1,3,0.62,0.5455,0.94,0.0896,1,132,133,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15291,2012-10-04,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379,391,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15292,2012-10-04,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0.194,27,711,738,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15293,2012-10-04,4,1,10,9,0,4,1,2,0.64,0.5758,0.89,0.194,40,319,359,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15294,2012-10-04,4,1,10,10,0,4,1,2,0.66,0.6061,0.83,0.1343,27,150,177,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15295,2012-10-04,4,1,10,11,0,4,1,2,0.7,0.6515,0.7,0.1045,38,176,214,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15296,2012-10-04,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,57,231,288,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15297,2012-10-04,4,1,10,13,0,4,1,2,0.72,0.6667,0.58,0.3284,63,231,294,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15298,2012-10-04,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15299,2012-10-04,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15300,2012-10-04,4,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,86,411,497,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15301,2012-10-04,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15302,2012-10-04,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,75,812,887,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15303,2012-10-04,4,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,67,467,534,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15304,2012-10-04,4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15305,2012-10-04,4,1,10,21,0,4,1,1,0.62,0.6061,0.69,0.194,33,288,321,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15306,2012-10-04,4,1,10,22,0,4,1,1,0.64,0.6212,0.47,0.1343,29,203,232,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15307,2012-10-04,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155,Hari Kerja,643,4,1,10,0,5,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,Fall,Cloudy
15308,2012-10-05,4,1,10,0,0,5,1,1,0.56,0.5303,0.73,0.194,16,86,102,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15309,2012-10-05,4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15310,2012-10-05,4,1,10,2,0,5,1,1,0.54,0.5152,0.73,0.0896,1,10,11,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15311,2012-10-05,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0.194,5,11,16,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15312,2012-10-05,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0.194,0,11,11,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15313,2012-10-05,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0.194,0,41,41,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15314,2012-10-05,4,1,10,6,0,5,1,1,0.52,0.5,0.83,0.194,4,133,137,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15315,2012-10-05,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15316,2012-10-05,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.194,36,749,785,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15317,2012-10-05,4,1,10,9,0,5,1,1,0.6,0.6061,0.6,0.0896,58,326,384,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15318,2012-10-05,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0.194,68,192,260,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15319,2012-10-05,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15320,2012-10-05,4,1,10,12,0,5,1,1,0.72,0.6515,0.42,0.1642,161,307,468,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15321,2012-10-05,4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0.194,117,307,424,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15322,2012-10-05,4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15323,2012-10-05,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15324,2012-10-05,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.194,153,481,634,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15325,2012-10-05,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,158,742,900,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15326,2012-10-05,4,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,106,655,761,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15327,2012-10-05,4,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,67,433,500,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15328,2012-10-05,4,1,10,20,0,5,1,1,0.6,0.5758,0.78,0.1343,66,306,372,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15329,2012-10-05,4,1,10,21,0,5,1,1,0.6,0.5909,0.69,0.2239,47,220,267,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15330,2012-10-05,4,1,10,22,0,5,1,1,0.6,0.5909,0.73,0.2836,63,201,264,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15331,2012-10-05,4,1,10,23,0,5,1,1,0.58,0.5455,0.78,0.2239,23,148,171,Hari Kerja,644,4,1,10,0,6,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,Fall,Clear
15332,2012-10-06,4,1,10,0,0,6,0,1,0.56,0.5303,0.83,0.1642,37,154,191,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15333,2012-10-06,4,1,10,1,0,6,0,1,0.56,0.5303,0.83,0.2537,25,116,141,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15334,2012-10-06,4,1,10,2,0,6,0,1,0.56,0.5303,0.78,0.194,13,62,75,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15335,2012-10-06,4,1,10,3,0,6,0,1,0.54,0.5152,0.77,0.2239,2,54,56,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15336,2012-10-06,4,1,10,4,0,6,0,1,0.54,0.5152,0.83,0.2537,4,7,11,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15337,2012-10-06,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,2,8,10,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15338,2012-10-06,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15339,2012-10-06,4,1,10,7,0,6,0,1,0.54,0.5152,0.83,0.2985,13,71,84,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15340,2012-10-06,4,1,10,8,0,6,0,1,0.56,0.5303,0.83,0.194,22,184,206,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15341,2012-10-06,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.194,130,265,395,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15342,2012-10-06,4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,198,341,539,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15343,2012-10-06,4,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,258,389,647,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15344,2012-10-06,4,1,10,12,0,6,0,1,0.7,0.6515,0.54,0.1045,362,381,743,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15345,2012-10-06,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,310,400,710,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15346,2012-10-06,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,269,307,576,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15347,2012-10-06,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,279,341,620,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15348,2012-10-06,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342,659,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15349,2012-10-06,4,1,10,17,0,6,0,1,0.54,0.5152,0.49,0.3881,268,342,610,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15350,2012-10-06,4,1,10,18,0,6,0,1,0.52,0.5,0.48,0.4179,183,312,495,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15351,2012-10-06,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15352,2012-10-06,4,1,10,20,0,6,0,1,0.48,0.4697,0.55,0.2537,75,172,247,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15353,2012-10-06,4,1,10,21,0,6,0,1,0.46,0.4545,0.59,0.1343,78,137,215,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15354,2012-10-06,4,1,10,22,0,6,0,1,0.44,0.4394,0.62,0.1343,45,140,185,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15355,2012-10-06,4,1,10,23,0,6,0,1,0.44,0.4394,0.62,0.1343,37,142,179,Akhir Pekan,645,4,1,10,0,0,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,Fall,Clear
15356,2012-10-07,4,1,10,0,0,0,0,1,0.44,0.4394,0.62,0.1642,28,99,127,Akhir Pekan,646,4,1,10,0,1,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,Fall,Cloudy
